Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
hCoV-19/India/GBRC169b/2020|EPI_ISL_467030|2020-06-05	2020-06-05	India	Asia	3725	26	1	1	1	1	1	1	4	1	9440	255
hCoV-19/India/GBRC175/2020|EPI_ISL_467039|2020-06-05	2020-06-05	India	Asia	3725	26	1	1	1	1	1	1	1	1	5079	255
hCoV-19/India/GBRC174b/2020|EPI_ISL_467038|2020-06-05	2020-06-05	India	Asia	3725	181	1	1	1	1	1	1	4	1	9632	NA
hCoV-19/India/GBRC170a/2020|EPI_ISL_467031|2020-06-05	2020-06-05	India	Asia	3725	26	1	1	1	1	1	1	1	1	5079	255
hCoV-19/India/GBRC173b/2020|EPI_ISL_467036|2020-06-05	2020-06-05	India	Asia	7117	26	1	1	1	1	1	1	1	1	9633	255
hCoV-19/India/GBRC191b/2020|EPI_ISL_469035|2020-06-05	2020-06-05	India	Asia	7118	26	1	1	1	1	1	1	1	1	9634	255
hCoV-19/India/GBRC169a/2020|EPI_ISL_467029|2020-06-05	2020-06-05	India	Asia	3725	26	1	1	1	1	1	1	1	1	5079	255
hCoV-19/Singapore/390/2020|EPI_ISL_469139|2020-06-06	2020-06-06	Singapore	Asia	7119	689	1	1	1	1	1	1	40	1	9635	4713
hCoV-19/Singapore/397/2020|EPI_ISL_469146|2020-06-06	2020-06-06	Singapore	Asia	7120	1374	1	1	1	1	1	177	40	1	9636	NA
hCoV-19/India/GBRC198/2020|EPI_ISL_469043|2020-06-08	2020-06-08	India	Asia	7121	123	1	17	1	1	1	3	14	1	9637	2532
hCoV-19/India/GBRC199/2020|EPI_ISL_469044|2020-06-08	2020-06-08	India	Asia	7122	1375	25	1	23	1	1	1	4	1	9638	5447
hCoV-19/India/GBRC200/2020|EPI_ISL_469045|2020-06-08	2020-06-08	India	Asia	7123	790	561	1	23	1	1	127	783	1	9639	NA
hCoV-19/India/GBRC195a/2020|EPI_ISL_469039|2020-06-08	2020-06-08	India	Asia	7124	1061	204	1	1	1	1	1	1	1	9640	NA
hCoV-19/India/GBRC197/2020|EPI_ISL_469042|2020-06-08	2020-06-08	India	Asia	7125	26	1	1	1	1	1	1	195	1	9641	300
hCoV-19/India/GBRC196/2020|EPI_ISL_469041|2020-06-08	2020-06-08	India	Asia	7126	26	25	1	23	1	1	1	1	1	9642	800
hCoV-19/India/GBRC201a/2020|EPI_ISL_469046|2020-06-08	2020-06-08	India	Asia	7122	1375	25	1	23	1	1	1	4	1	9638	5447
hCoV-19/USA/MO-WUSTL055/2020|EPI_ISL_467304|2020-06-08	2020-06-08	USA	North America	7127	26	404	1	1	1	1	1	1	1	9643	258
hCoV-19/India/GBRC201b/2020|EPI_ISL_469047|2020-06-08	2020-06-08	India	Asia	7128	790	25	1	23	1	1	1	4	1	9644	13202
hCoV-19/India/GBRC195b/2020|EPI_ISL_469040|2020-06-08	2020-06-08	India	Asia	7129	26	1	1	1	1	1	1	1	1	9645	255
hCoV-19/Beijing/IVDC-01-06/2020|EPI_ISL_469254|2020-06-11	2020-06-11	China	Asia	7130	26	1	1	1	1	1	1	39	1	9646	300
hCoV-19/Beijing/IVDC-02-06/2020|EPI_ISL_469255|2020-06-11	2020-06-11	China	Asia	1139	26	1	1	1	1	1	1	39	1	9647	300
hCoV-19/env/Beijing/IVDC-03-06/2020|EPI_ISL_469256|2020-06-11	2020-06-11	China	Asia	7131	26	1	1	1	1	1	1	39	1	9648	300
hCoV-19/England/EXET-1350D4/2020|EPI_ISL_457030|2020	2020	United Kingdom	Europe	5677	26	1	1	1	1	1	1	39	1	7748	300
hCoV-19/England/EXET-134FD8/2020|EPI_ISL_457027|2020	2020	United Kingdom	Europe	52	61	1	1	1	1	1	1	784	1	9649	305
hCoV-19/England/EXET-134FAB/2020|EPI_ISL_457025|2020	2020	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Netherlands/NA_537/2020|EPI_ISL_460710|2020	2020	Netherlands	Europe	4469	26	1	1	1	1	1	1	1	1	6204	255
hCoV-19/Netherlands/NA_556/2020|EPI_ISL_460722|2020	2020	Netherlands	Europe	7132	330	1	1	1	1	1	1	243	1	9650	NA
hCoV-19/Netherlands/NoordBrabant_127/2020|EPI_ISL_461162|2020	2020	Netherlands	Europe	210	539	29	1	1	1	1	3	36	1	9651	355
hCoV-19/Netherlands/NA_662/2020|EPI_ISL_461097|2020	2020	Netherlands	Europe	7133	26	25	1	1	1	1	1	1	1	9652	258
hCoV-19/Netherlands/NA_655/2020|EPI_ISL_461090|2020	2020	Netherlands	Europe	7134	1	4	1	1	1	1	1	1	1	9653	550
hCoV-19/Netherlands/Gelderland_130/2020|EPI_ISL_460891|2020	2020	Netherlands	Europe	6883	26	14	1	1	1	1	1	39	1	9315	NA
hCoV-19/Netherlands/NoordBrabant_166/2020|EPI_ISL_461200|2020	2020	Netherlands	Europe	7135	161	562	1	23	1	1	1	1	1	9654	NA
hCoV-19/Netherlands/NA_586/2020|EPI_ISL_460750|2020	2020	Netherlands	Europe	7136	26	25	1	1	1	1	1	1	1	9655	258
hCoV-19/Netherlands/Limburg_74/2020|EPI_ISL_461059|2020	2020	Netherlands	Europe	7137	1	1	1	1	1	1	1	1	1	9656	4
hCoV-19/Netherlands/NA_577/2020|EPI_ISL_460741|2020	2020	Netherlands	Europe	5511	26	229	1	1	1	1	1	1	1	7679	258
hCoV-19/Netherlands/NA_582/2020|EPI_ISL_460746|2020	2020	Netherlands	Europe	7138	26	1	1	1	1	1	1	88	1	9657	300
hCoV-19/Netherlands/NA_584/2020|EPI_ISL_460748|2020	2020	Netherlands	Europe	470	1	1	1	1	1	1	1	1	1	608	4
hCoV-19/Netherlands/NoordBrabant_139/2020|EPI_ISL_461174|2020	2020	Netherlands	Europe	52	1376	1	1	67	1	1	1	1	1	9658	681
hCoV-19/Netherlands/NoordBrabant_138/2020|EPI_ISL_461173|2020	2020	Netherlands	Europe	7139	132	1	1	1	1	1	1	1	1	9659	681
hCoV-19/Netherlands/Limburg_72/2020|EPI_ISL_461057|2020	2020	Netherlands	Europe	7140	1	1	1	1	1	1	1	1	1	9660	4
hCoV-19/Netherlands/NA_533/2020|EPI_ISL_460706|2020	2020	Netherlands	Europe	4340	26	1	1	1	1	1	1	1	1	6100	255
hCoV-19/Netherlands/NA_535/2020|EPI_ISL_460708|2020	2020	Netherlands	Europe	4469	26	1	1	1	1	1	1	1	1	6204	255
hCoV-19/Netherlands/NA_663/2020|EPI_ISL_461098|2020	2020	Netherlands	Europe	7141	26	25	1	1	1	1	1	1	1	9661	258
hCoV-19/Netherlands/NA_656/2020|EPI_ISL_461091|2020	2020	Netherlands	Europe	7142	26	25	1	1	1	1	1	1	1	9662	258
hCoV-19/Netherlands/NA_538/2020|EPI_ISL_460711|2020	2020	Netherlands	Europe	4469	26	361	1	1	1	1	1	1	1	6333	255
hCoV-19/Netherlands/NoordBrabant_145/2020|EPI_ISL_461180|2020	2020	Netherlands	Europe	1782	26	1	1	1	1	1	1	637	1	9663	255
hCoV-19/Netherlands/Utrecht_35/2020|EPI_ISL_461233|2020	2020	Netherlands	Europe	5464	26	25	1	1	1	1	1	1	1	7460	258
hCoV-19/Netherlands/NA_536/2020|EPI_ISL_460709|2020	2020	Netherlands	Europe	4469	26	361	1	1	1	1	1	1	1	6333	255
hCoV-19/Netherlands/NA_609/2020|EPI_ISL_460772|2020	2020	Netherlands	Europe	7143	26	1	1	1	1	1	1	1	1	9664	255
hCoV-19/Netherlands/NoordBrabant_156/2020|EPI_ISL_461191|2020	2020	Netherlands	Europe	7135	161	562	1	23	1	1	1	1	1	9654	NA
hCoV-19/Netherlands/NA_534/2020|EPI_ISL_460707|2020	2020	Netherlands	Europe	2007	26	1	1	1	1	1	1	1	1	2743	255
hCoV-19/Netherlands/ZuidHolland_202/2020|EPI_ISL_461374|2020	2020	Netherlands	Europe	6541	26	505	1	1	1	1	1	160	1	8875	NA
hCoV-19/Netherlands/Limburg_71/2020|EPI_ISL_461056|2020	2020	Netherlands	Europe	239	1	563	1	1	1	1	1	1	1	9665	NA
hCoV-19/Netherlands/Limburg_66/2020|EPI_ISL_461051|2020	2020	Netherlands	Europe	239	1	1	1	1	1	1	1	1	1	311	NA
hCoV-19/Netherlands/NA_585/2020|EPI_ISL_460749|2020	2020	Netherlands	Europe	7144	26	1	1	1	1	1	1	1	1	9666	255
hCoV-19/Netherlands/NoordBrabant_140/2020|EPI_ISL_461175|2020	2020	Netherlands	Europe	52	132	1	1	1	1	1	1	1	1	681	681
hCoV-19/Netherlands/NA_583/2020|EPI_ISL_460747|2020	2020	Netherlands	Europe	7145	26	25	1	1	1	1	1	1	1	9667	258
hCoV-19/Netherlands/Overijssel_32/2020|EPI_ISL_460822|2020	2020	Netherlands	Europe	2667	1	1	1	1	1	1	1	1	1	5705	4
hCoV-19/Netherlands/NA_654/2020|EPI_ISL_461089|2020	2020	Netherlands	Europe	586	26	25	1	1	1	1	1	1	1	2105	258
hCoV-19/Netherlands/Limburg_73/2020|EPI_ISL_461058|2020	2020	Netherlands	Europe	239	1	1	1	1	1	1	1	1	1	311	NA
hCoV-19/Netherlands/NA_665/2020|EPI_ISL_461100|2020	2020	Netherlands	Europe	7142	26	25	1	1	1	1	1	1	1	9662	258
hCoV-19/Netherlands/NA_576/2020|EPI_ISL_460740|2020	2020	Netherlands	Europe	5511	26	229	1	1	1	1	1	1	1	7679	258
hCoV-19/Netherlands/Limburg_75/2020|EPI_ISL_461060|2020	2020	Netherlands	Europe	239	1	1	1	1	1	1	1	1	1	311	NA
hCoV-19/Netherlands/NoordBrabant_157/2020|EPI_ISL_461192|2020	2020	Netherlands	Europe	7135	1377	562	1	23	1	1	1	1	1	9668	NA
hCoV-19/Netherlands/Limburg_67/2020|EPI_ISL_461052|2020	2020	Netherlands	Europe	7146	1	1	1	1	1	1	1	1	1	9669	4
hCoV-19/Netherlands/NoordBrabant_141/2020|EPI_ISL_461176|2020	2020	Netherlands	Europe	7147	132	1	1	1	1	1	1	1	1	9670	681
hCoV-19/Netherlands/NoordBrabant_136/2020|EPI_ISL_461171|2020	2020	Netherlands	Europe	52	132	1	1	1	1	1	1	1	1	681	681
hCoV-19/Netherlands/Limburg_70/2020|EPI_ISL_461055|2020	2020	Netherlands	Europe	239	1	1	1	1	1	1	1	1	1	311	NA
hCoV-19/Netherlands/ZuidHolland_221/2020|EPI_ISL_461393|2020	2020	Netherlands	Europe	6541	26	505	1	1	1	1	1	160	1	8875	NA
hCoV-19/Netherlands/NA_579/2020|EPI_ISL_460743|2020	2020	Netherlands	Europe	5493	1378	229	1	1	1	1	1	1	1	9671	NA
hCoV-19/Netherlands/NoordBrabant_143/2020|EPI_ISL_461178|2020	2020	Netherlands	Europe	1782	26	1	1	1	1	1	1	785	1	9672	255
hCoV-19/Netherlands/NoordBrabant_134/2020|EPI_ISL_461169|2020	2020	Netherlands	Europe	7148	132	1	1	67	1	1	1	1	1	9673	681
hCoV-19/Netherlands/NA_588/2020|EPI_ISL_460752|2020	2020	Netherlands	Europe	7149	26	1	1	1	1	1	1	39	1	9674	300
hCoV-19/Netherlands/NA_677/2020|EPI_ISL_461112|2020	2020	Netherlands	Europe	586	26	25	1	1	1	1	1	1	1	2105	258
hCoV-19/Netherlands/NoordBrabant_125/2020|EPI_ISL_461160|2020	2020	Netherlands	Europe	52	132	1	1	1	1	1	1	1	1	681	681
hCoV-19/Netherlands/ZuidHolland_210/2020|EPI_ISL_461382|2020	2020	Netherlands	Europe	6541	26	505	1	1	1	1	1	160	1	8875	NA
hCoV-19/Netherlands/NA_660/2020|EPI_ISL_461095|2020	2020	Netherlands	Europe	586	26	25	1	1	1	1	1	1	1	2105	258
hCoV-19/Netherlands/NA_657/2020|EPI_ISL_461092|2020	2020	Netherlands	Europe	7142	26	25	1	1	1	1	1	1	1	9662	258
hCoV-19/Netherlands/NA_539/2020|EPI_ISL_460712|2020	2020	Netherlands	Europe	4469	26	1	1	1	1	1	1	1	1	6204	255
hCoV-19/Netherlands/NA_575/2020|EPI_ISL_460739|2020	2020	Netherlands	Europe	5511	26	229	1	1	1	1	1	1	1	7679	258
hCoV-19/England/BIRM-5F5B8/2020|EPI_ISL_461518|2020	2020	United Kingdom	Europe	7150	1379	1	1	1	1	1	26	86	1	9675	NA
hCoV-19/Netherlands/NA_578/2020|EPI_ISL_460742|2020	2020	Netherlands	Europe	5511	26	229	1	1	1	1	1	1	1	7679	258
hCoV-19/Netherlands/Limburg_69/2020|EPI_ISL_461054|2020	2020	Netherlands	Europe	7146	1	1	1	1	1	1	1	1	1	9669	4
hCoV-19/Netherlands/ZuidHolland_220/2020|EPI_ISL_461392|2020	2020	Netherlands	Europe	6541	26	505	1	1	1	1	1	160	1	8875	NA
hCoV-19/Netherlands/Limburg_68/2020|EPI_ISL_461053|2020	2020	Netherlands	Europe	7146	1	1	1	1	1	1	1	1	1	9669	4
hCoV-19/Netherlands/ZuidHolland_223/2020|EPI_ISL_461395|2020	2020	Netherlands	Europe	6541	26	505	1	1	1	1	1	160	1	8875	NA
hCoV-19/England/PORT-2CFDB9/2020|EPI_ISL_461998|2020	2020	United Kingdom	Europe	7151	1380	1	1	1	1	1	1	39	1	9676	300
hCoV-19/Netherlands/NA_540/2020|EPI_ISL_460713|2020	2020	Netherlands	Europe	4340	26	1	1	1	1	1	1	1	1	6100	255
hCoV-19/Netherlands/NA_658/2020|EPI_ISL_461093|2020	2020	Netherlands	Europe	7142	26	25	1	1	1	1	1	1	1	9662	258
hCoV-19/Netherlands/NA_659/2020|EPI_ISL_461094|2020	2020	Netherlands	Europe	586	26	25	1	1	1	1	1	1	1	2105	258
hCoV-19/Netherlands/NoordBrabant_133/2020|EPI_ISL_461168|2020	2020	Netherlands	Europe	52	132	1	1	1	1	1	1	1	1	681	681
hCoV-19/Japan/PG-0015/2020|EPI_ISL_479799|2020-01-20	2020-01-20	Japan	Asia	398	1	1	1	1	1	1	1	1	1	518	4
hCoV-19/Japan/PG-0016/2020|EPI_ISL_479800|2020-01-20	2020-01-20	Japan	Asia	398	1	1	1	1	1	1	1	786	1	9677	4
hCoV-19/Australia/SA02/2020|EPI_ISL_480779|2020-01-30	2020-01-30	Australia	Oceania	4063	1	1	1	1	51	1	1	1	1	5529	4
hCoV-19/Australia/SA03/2020|EPI_ISL_480780|2020-01-30	2020-01-30	Australia	Oceania	4063	1	1	1	1	51	1	1	1	1	5529	4
hCoV-19/Sweden/20-02114/2020|EPI_ISL_476139|2020-01-31	2020-01-31	Sweden	Europe	7152	1	4	1	1	1	1	1	1	1	9678	550
hCoV-19/Saudi Arabia/477/2020|EPI_ISL_489996|2020-02-03	2020-02-03	Saudi Arabia	Asia	7153	26	25	1	23	1	1	1	1	1	9679	800
hCoV-19/Saudi Arabia/492/2020|EPI_ISL_489997|2020-02-04	2020-02-04	Saudi Arabia	Asia	7154	1381	25	1	23	1	1	1	1	1	9680	800
hCoV-19/Saudi Arabia/509/2020|EPI_ISL_489998|2020-02-09	2020-02-09	Saudi Arabia	Asia	7155	26	25	1	23	1	1	1	1	1	9681	800
hCoV-19/Saudi Arabia/523/2020|EPI_ISL_490000|2020-02-10	2020-02-10	Saudi Arabia	Asia	7156	26	25	1	23	1	1	1	1	1	9682	800
hCoV-19/Saudi Arabia/518/2020|EPI_ISL_489999|2020-02-10	2020-02-10	Saudi Arabia	Asia	7157	26	564	1	23	1	1	1	1	1	9683	800
hCoV-19/Japan/PG-0114/2020|EPI_ISL_479850|2020-02-13	2020-02-13	Japan	Asia	161	1	1	1	1	1	1	1	1	1	9684	4
hCoV-19/Saudi Arabia/545/2020|EPI_ISL_490001|2020-02-13	2020-02-13	Saudi Arabia	Asia	258	1382	25	1	23	1	1	1	1	1	9685	800
hCoV-19/Saudi Arabia/553/2020|EPI_ISL_490002|2020-02-13	2020-02-13	Saudi Arabia	Asia	7158	26	25	1	23	1	1	1	1	1	9686	800
hCoV-19/Japan/PG-0066/2020|EPI_ISL_479824|2020-02-15	2020-02-15	Japan	Asia	398	1	1	1	1	1	1	1	1	1	518	4
hCoV-19/Japan/PG-0372/2020|EPI_ISL_480042|2020-02-15	2020-02-15	Japan	Asia	7159	1	1	1	1	1	1	3	1	1	9687	256
hCoV-19/Saudi Arabia/562/2020|EPI_ISL_490003|2020-02-16	2020-02-16	Saudi Arabia	Asia	7160	181	25	1	23	1	1	1	787	1	9688	5447
hCoV-19/Singapore/470/2020|EPI_ISL_477170|2020-02-16	2020-02-16	Singapore	Asia	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Japan/PG-0140/2020|EPI_ISL_479863|2020-02-17	2020-02-17	Japan	Asia	164	1	1	1	1	1	1	1	1	1	216	4
hCoV-19/Japan/PG-0115/2020|EPI_ISL_479851|2020-02-17	2020-02-17	Japan	Asia	22	1	1	1	1	1	1	1	1	1	30	4
hCoV-19/Saudi Arabia/578/2020|EPI_ISL_490004|2020-02-17	2020-02-17	Saudi Arabia	Asia	258	181	25	1	23	1	113	1	788	1	9689	NA
hCoV-19/Japan/PG-0359/2020|EPI_ISL_480030|2020-02-17	2020-02-17	Japan	Asia	160	1	1	1	1	1	1	1	1	5	212	4
hCoV-19/Japan/PG-0010/2020|EPI_ISL_479797|2020-02-18	2020-02-18	Japan	Asia	7161	1383	1	1	1	1	1	1	1	1	9690	NA
hCoV-19/Korea/KCDC2021/2020|EPI_ISL_471426|2020-02-18	2020-02-18	South Korea	Asia	7162	1	4	1	1	1	1	1	1	1	9691	550
hCoV-19/Japan/PG-0011/2020|EPI_ISL_479798|2020-02-18	2020-02-18	Japan	Asia	7161	204	1	1	1	1	1	1	1	1	9692	255
hCoV-19/Korea/KCDC2022/2020|EPI_ISL_471438|2020-02-18	2020-02-18	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Saudi Arabia/596/2020|EPI_ISL_490006|2020-02-18	2020-02-18	Saudi Arabia	Asia	258	1382	25	1	23	1	1	1	1	1	9685	800
hCoV-19/Saudi Arabia/583/2020|EPI_ISL_490005|2020-02-18	2020-02-18	Saudi Arabia	Asia	7163	26	25	1	23	1	1	1	61	1	9693	800
hCoV-19/Korea/KCDC2020/2020|EPI_ISL_471425|2020-02-18	2020-02-18	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Korea/KCDC2026/2020|EPI_ISL_471442|2020-02-19	2020-02-19	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Korea/KCDC2023/2020|EPI_ISL_471439|2020-02-19	2020-02-19	South Korea	Asia	7164	1	4	1	1	1	1	1	1	1	9694	550
hCoV-19/Korea/KCDC2027/2020|EPI_ISL_471443|2020-02-19	2020-02-19	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Japan/PG-0361/2020|EPI_ISL_480031|2020-02-19	2020-02-19	Japan	Asia	7165	1	23	1	1	1	1	1	1	1	9695	NA
hCoV-19/Korea/KCDC2043/2020|EPI_ISL_471449|2020-02-19	2020-02-19	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Korea/KCDC2024/2020|EPI_ISL_471440|2020-02-19	2020-02-19	South Korea	Asia	7166	1	4	1	1	1	1	1	1	1	9696	550
hCoV-19/Korea/KCDC2041/2020|EPI_ISL_471447|2020-02-19	2020-02-19	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Korea/KCDC2044/2020|EPI_ISL_471450|2020-02-19	2020-02-19	South Korea	Asia	7167	1	4	1	1	1	1	1	1	1	9697	550
hCoV-19/Korea/KCDC2040/2020|EPI_ISL_471446|2020-02-19	2020-02-19	South Korea	Asia	191	57	4	1	1	1	1	1	1	1	9698	550
hCoV-19/Korea/KCDC2025/2020|EPI_ISL_471441|2020-02-19	2020-02-19	South Korea	Asia	7168	1	4	1	1	1	1	1	1	1	9699	550
hCoV-19/Korea/KCDC2029/2020|EPI_ISL_471445|2020-02-20	2020-02-20	South Korea	Asia	7169	1	4	1	29	1	1	1	1	1	9700	NA
hCoV-19/Korea/KCDC2056/2020|EPI_ISL_481376|2020-02-20	2020-02-20	South Korea	Asia	7170	1	4	1	1	1	1	1	1	1	9701	550
hCoV-19/Saudi Arabia/610/2020|EPI_ISL_490007|2020-02-20	2020-02-20	Saudi Arabia	Asia	258	26	25	1	23	1	113	1	4	1	9702	800
hCoV-19/Korea/KCDC2047/2020|EPI_ISL_471453|2020-02-20	2020-02-20	South Korea	Asia	154	4	1	1	3	1	1	5	1	1	200	439
hCoV-19/Korea/KCDC2028/2020|EPI_ISL_471444|2020-02-20	2020-02-20	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Korea/KCDC2045/2020|EPI_ISL_471451|2020-02-20	2020-02-20	South Korea	Asia	7171	1	4	1	1	1	1	1	1	1	9703	550
hCoV-19/Korea/KCDC2051/2020|EPI_ISL_481371|2020-02-21	2020-02-21	South Korea	Asia	55	1384	1	1	1	1	1	3	1	1	9704	256
hCoV-19/Korea/KCDC2048/2020|EPI_ISL_471454|2020-02-21	2020-02-21	South Korea	Asia	7172	1	4	1	1	1	1	1	1	1	9705	550
hCoV-19/Japan/PG-0362/2020|EPI_ISL_480032|2020-02-21	2020-02-21	Japan	Asia	160	1	1	1	1	1	1	1	1	5	212	4
hCoV-19/Korea/KCDC2050/2020|EPI_ISL_481370|2020-02-21	2020-02-21	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Korea/KCDC2046/2020|EPI_ISL_471452|2020-02-21	2020-02-21	South Korea	Asia	1310	1	4	1	29	1	1	1	1	1	9706	550
hCoV-19/Japan/PG-0159/2020|EPI_ISL_479870|2020-02-21	2020-02-21	Japan	Asia	598	1	1	1	1	1	1	1	4	1	9707	4
hCoV-19/Japan/PG-0373/2020|EPI_ISL_480043|2020-02-21	2020-02-21	Japan	Asia	7159	1	1	1	1	1	1	3	1	1	9687	256
hCoV-19/Korea/KCDC2052/2020|EPI_ISL_481372|2020-02-21	2020-02-21	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Korea/KCDC2058/2020|EPI_ISL_481378|2020-02-22	2020-02-22	South Korea	Asia	7173	1	4	1	1	1	1	1	1	1	9708	550
hCoV-19/Japan/PG-0363/2020|EPI_ISL_480033|2020-02-22	2020-02-22	Japan	Asia	22	1	1	1	1	1	1	1	1	1	30	4
hCoV-19/Japan/PG-0376/2020|EPI_ISL_480046|2020-02-22	2020-02-22	Japan	Asia	7159	1	1	1	1	1	1	3	1	1	9687	256
hCoV-19/Italy/Hsacco-3/2020|EPI_ISL_486659|2020-02-22	2020-02-22	Italy	Europe	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Japan/PG-0374/2020|EPI_ISL_480044|2020-02-22	2020-02-22	Japan	Asia	7174	1	1	1	1	1	1	3	1	1	9709	256
hCoV-19/Korea/KCDC2055/2020|EPI_ISL_481375|2020-02-22	2020-02-22	South Korea	Asia	191	1	4	1	1	1	1	1	1	1	250	550
hCoV-19/Japan/PG-0375/2020|EPI_ISL_480045|2020-02-22	2020-02-22	Japan	Asia	7175	1	1	1	1	1	1	3	1	1	9710	256
hCoV-19/Japan/PG-0141/2020|EPI_ISL_479864|2020-02-23	2020-02-23	Japan	Asia	7176	1	1	1	1	1	1	1	789	1	9711	4
hCoV-19/Italy/Hsacco-4/2020|EPI_ISL_486660|2020-02-23	2020-02-23	Italy	Europe	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Saudi Arabia/627/2020|EPI_ISL_490008|2020-02-23	2020-02-23	Saudi Arabia	Asia	7177	26	25	1	23	1	1	1	1	1	9712	800
hCoV-19/Korea/KCDC2053/2020|EPI_ISL_481373|2020-02-23	2020-02-23	South Korea	Asia	7178	1	4	1	1	1	1	1	1	1	9713	550
hCoV-19/Saudi Arabia/640/2020|EPI_ISL_490009|2020-02-24	2020-02-24	Saudi Arabia	Asia	7179	26	25	1	23	1	1	1	1	1	9714	800
hCoV-19/Japan/PG-0322/2020|EPI_ISL_479997|2020-02-24	2020-02-24	Japan	Asia	398	1	1	1	1	1	1	1	1	1	518	4
hCoV-19/Korea/KCDC2059/2020|EPI_ISL_481379|2020-02-24	2020-02-24	South Korea	Asia	7180	1	4	1	1	1	1	1	1	1	9715	550
hCoV-19/Japan/PG-0323/2020|EPI_ISL_479998|2020-02-25	2020-02-25	Japan	Asia	398	1	1	1	1	1	1	1	1	1	518	4
hCoV-19/Japan/PG-0377/2020|EPI_ISL_480047|2020-02-25	2020-02-25	Japan	Asia	7159	1	1	1	1	1	1	3	1	1	9687	256
hCoV-19/Japan/PG-0031/2020|EPI_ISL_479802|2020-02-25	2020-02-25	Japan	Asia	7181	1	1	1	1	1	1	1	1	1	9716	4
hCoV-19/Japan/PG-0160/2020|EPI_ISL_479871|2020-02-25	2020-02-25	Japan	Asia	598	1	1	1	1	1	1	1	790	1	9717	4
hCoV-19/Japan/PG-0378/2020|EPI_ISL_480048|2020-02-26	2020-02-26	Japan	Asia	7159	1	1	1	1	1	1	3	1	1	9687	256
hCoV-19/Sweden/20-04736/2020|EPI_ISL_475544|2020-02-26	2020-02-26	Sweden	Europe	7182	1	1	1	1	1	1	1	7	1	9718	67
hCoV-19/Japan/PG-0379/2020|EPI_ISL_480049|2020-02-26	2020-02-26	Japan	Asia	7159	1385	1	1	1	1	1	3	1	1	9719	256
hCoV-19/Saudi Arabia/656/2020|EPI_ISL_490010|2020-02-26	2020-02-26	Saudi Arabia	Asia	7183	26	335	1	23	1	1	1	1	1	9720	800
hCoV-19/Japan/PG-0071/2020|EPI_ISL_479826|2020-02-26	2020-02-26	Japan	Asia	7184	1	1	1	1	1	1	1	1	1	9721	4
hCoV-19/South Korea/CoV55/2020|EPI_ISL_485398|2020-02-26	2020-02-26	South Korea	Asia	7164	1	4	1	1	1	1	1	1	1	9694	550
hCoV-19/Italy/Hsacco-8/2020|EPI_ISL_486664|2020-02-26	2020-02-26	Italy	Europe	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Saudi Arabia/671/2020|EPI_ISL_490011|2020-02-27	2020-02-27	Saudi Arabia	Asia	7185	26	25	1	23	1	1	1	1	1	9722	800
hCoV-19/Morocco/refstage1/2020|EPI_ISL_476559|2020-02-27	2020-02-27	Morocco	Africa	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Australia/WA34/2020|EPI_ISL_470851|2020-02-27	2020-02-27	Australia	Oceania	7186	1	1	1	1	1	1	1	1	1	9723	4
hCoV-19/Japan/PG-0074/2020|EPI_ISL_479828|2020-02-27	2020-02-27	Japan	Asia	398	1	1	1	1	1	1	1	786	1	9677	4
hCoV-19/Japan/PG-0072/2020|EPI_ISL_479827|2020-02-27	2020-02-27	Japan	Asia	7187	1	1	1	1	1	1	1	1	1	9724	4
hCoV-19/Austria/CeMM0401/2020|EPI_ISL_475836|2020-02-28	2020-02-28	Austria	Europe	7188	26	1	1	1	1	1	1	39	1	9725	300
hCoV-19/Sweden/20-04850/2020|EPI_ISL_475545|2020-02-28	2020-02-28	Sweden	Europe	7189	1	1	1	1	1	1	1	7	1	9726	67
hCoV-19/Sweden/20-04851/2020|EPI_ISL_475546|2020-02-28	2020-02-28	Sweden	Europe	7189	1	1	1	1	1	1	1	7	1	9726	67
hCoV-19/Japan/PG-0213/2020|EPI_ISL_479913|2020-02-28	2020-02-28	Japan	Asia	55	1	1	1	1	1	1	3	1	1	73	256
